"Name","Group","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.num_classes","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.duplicate_to_n_channels","transforms.params.normalize","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy_chunk","test_accuracy","test_loss","train_loss"
"fold_riscv64","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:59:10.000Z","59","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.05077233910560608","1","","0.5452702702702703","0.5452702702702703","1.5386647062642234","0.028370190544596132"
"fold_ppc64el","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:58:11.000Z","58","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.00020290013344492763","1","","0.992619926199262","0.992619926199262","0.02031996492529028","0.03068697998682954"
"fold_ppc64","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:57:09.000Z","60","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.0026382477954030037","1","","0.9029297564419344","0.9029297564419344","0.2806852527790599","0.02603240569454222"
"fold_powerpcspe","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:56:08.000Z","60","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.009145173244178295","1","","0.986872002019692","0.986872002019692","0.033561637397900586","0.02748667334923827"
"fold_powerpc","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:55:08.000Z","59","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.006529632490128279","1","","0.9972459377581934","0.9972459377581934","0.009742259213357772","0.028334505148292197"
"fold_mipsel","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:54:09.000Z","58","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","1.1463078260421753","1","","0.21774834437086096","0.21774834437086096","3.387634127827014","0.027354243803041835"
"fold_mips64el","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:53:11.000Z","56","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.1971842795610428","1","","0.9626623376623376","0.9626623376623376","0.10735610982074456","0.02951359922862631"
"fold_mips","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:52:13.000Z","56","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.000753320986405015","1","","0.43450210378681625","0.43450210378681625","2.6384731509855817","0.021722628303362555"
"fold_m68k","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:51:17.000Z","55","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.12347059696912766","1","","0.001590909090909091","0.001590909090909091","15.695829197980355","0.027339991612473385"
"fold_ia64","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:50:21.000Z","55","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.004109507892280817","1","","0.8713884430176565","0.8713884430176565","0.34225017176224637","0.029030693451202023"
"fold_i386","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:49:25.000Z","55","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.01043288502842188","1","","0.9704443139557644","0.9704443139557644","0.08425583007046952","0.02835455587140781"
"fold_hppa","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:48:30.000Z","54","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.1154942512512207","1","","0.46190476190476193","0.46190476190476193","1.675456265085622","0.028161949972204108"
"fold_armhf","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:47:34.000Z","54","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.01809661276638508","1","","0.9642052565707134","0.9642052565707134","0.12057916754357782","0.027778524398776545"
"fold_armel","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:46:40.000Z","53","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.0034188313875347376","1","","1","1","0.0001211692613873354","0.02933188935280152"
"fold_arm64","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:45:45.000Z","53","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.0030219124164432287","1","","0.12733773377337734","0.12733773377337734","4.134643868396156","0.02570787045505532"
"fold_amd64","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:44:52.000Z","52","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.02872154861688614","1","","0.9525881814017408","0.9525881814017408","0.15633405403544506","0.025989951017766542"
"fold_alpha","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:43:59.000Z","51","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.004409774672240019","1","","0.9921934021657012","0.9921934021657012","0.020719626859919425","0.02781920855864681"
"overall_metrics","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:43:42.000Z","5","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","","","0.6120130712173868","","","",""
"fold_x32","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:42:38.000Z","62","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0298614464700222","1","","0.9741379310344828","0.9741379310344828","0.07597145782677796","0.023360583550323145"
"fold_sparc64","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:41:34.000Z","63","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.01471701916307211","1","","0.41147741147741146","0.41147741147741146","2.067504963049522","0.021344347359933423"
"fold_sparc","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:40:31.000Z","62","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.004156743176281452","1","","0.856425702811245","0.856425702811245","0.3214578410753837","0.024308924273290573"
"fold_sh4","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:39:27.000Z","63","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.036112524569034576","1","","0.10978077571669476","0.10978077571669476","2.8503004530424714","0.027025299109218432"
"fold_s390x","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:38:25.000Z","61","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0504787303507328","1","","0.009609949123798756","0.009609949123798756","5.259392951216016","0.024048342886465898"
"fold_s390","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:37:26.000Z","58","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0015686170663684609","1","","0.01200619674670798","0.01200619674670798","3.3986650955529862","0.02425014692067471"
"fold_riscv64","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:36:25.000Z","59","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.06933113932609558","1","","0.5801801801801801","0.5801801801801801","1.5039433828422002","0.02400992960470133"
"fold_ppc64el","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:35:23.000Z","60","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.00416884571313858","1","","0.9860913993755324","0.9860913993755324","0.04768732573471165","0.0254839590391487"
"fold_ppc64","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:34:23.000Z","59","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0081451665610075","1","","0.7483233321567243","0.7483233321567243","0.7081544935703278","0.024350217803048226"
"fold_powerpcspe","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:33:23.000Z","58","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0019298591651022432","1","","0.9873769250189346","0.9873769250189346","0.039935301433527665","0.026333739970682613"
"fold_powerpc","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:32:23.000Z","59","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0022306067403405905","1","","0.9986229688790966","0.9986229688790966","0.0036436436190310736","0.0245534921999808"
"fold_mipsel","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:31:26.000Z","55","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0007211798219941556","1","","0.16582781456953644","0.16582781456953644","3.423173637713416","0.023230589995304127"
"fold_mips64el","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:30:28.000Z","56","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0005543726147152483","1","","0.7922077922077922","0.7922077922077922","0.5124565233640811","0.02510824119226015"
"fold_mips","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:29:30.000Z","56","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0011196171399205923","1","","0.16577840112201964","0.16577840112201964","3.931232188429151","0.017970032769303156"
"fold_m68k","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:28:32.000Z","56","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0012310890015214682","1","","0.020454545454545454","0.020454545454545454","10.48650966865429","0.02432828592856559"
"fold_ia64","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:27:37.000Z","54","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0002851963508874178","1","","0.9199438202247192","0.9199438202247192","0.19359473750377312","0.02673483851880388"
"fold_i386","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:26:41.000Z","54","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.021145913749933243","1","","0.974946173419456","0.974946173419456","0.07939737061824417","0.026197956500634664"
"fold_hppa","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:25:46.000Z","54","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.042980097234249115","1","","0.32111801242236027","0.32111801242236027","2.843624654569124","0.02546044768233361"
"fold_armhf","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:24:49.000Z","55","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0037339271511882544","1","","0.9819774718397998","0.9819774718397998","0.05352226718853686","0.02392338845107749"
"fold_armel","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:23:55.000Z","53","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.08642204105854034","1","","1","1","0.0008565526441666335","0.026313336092800628"
"fold_arm64","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:23:02.000Z","52","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0030368261504918337","1","","0.27502750275027504","0.27502750275027504","2.6935002113643445","0.02283268323118983"
"fold_amd64","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:22:08.000Z","52","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.004531200975179672","1","","0.9491525423728814","0.9491525423728814","0.14651138551425244","0.022247515482551473"
"fold_alpha","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:19:23.000Z","164","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0003508590452838689","1","","0.995467136741375","0.995467136741375","0.014734785075739233","0.027095974108941812"