"Name","Group","Hostname","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.embedding_dim","model.params.input_length","model.params.num_classes","model.params.vocab_size","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.length","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy_chunk","test_accuracy_file","test_loss","train_loss"
"fold_riscv64","logo ResNet50Embedding instructionwidth_type 16:42:40, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T16:02:54.000Z","82","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","2","instructionwidthtype-resnet50embedding-21288728","0.000007257460310938768","1","","0.9988738738738738","0.9988738738738738","0.002515901474024369","0.0049700231679616165"
"fold_ppc64el","logo ResNet50Embedding instructionwidth_type 16:42:40, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T16:01:30.000Z","82","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","2","instructionwidthtype-resnet50embedding-21288728","0.7174427509307861","1","","0.999716151007664","0.999716151007664","0.0007109776538771127","0.006711298526763002"
"fold_ppc64","logo ResNet50Embedding instructionwidth_type 16:42:40, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T16:00:09.000Z","80","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","2","instructionwidthtype-resnet50embedding-21288728","0.000011663418263196943","1","","0.9795270031768444","0.9795270031768444","0.0577301708360513","0.005012078546042549"
"fold_powerpcspe","logo ResNet50Embedding instructionwidth_type 16:42:40, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:58:50.000Z","78","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","2","instructionwidthtype-resnet50embedding-21288728","0.00012946041533723474","1","","1","1","0.000034976322592316844","0.004418847396953103"
"fold_powerpc","logo ResNet50Embedding instructionwidth_type 16:42:40, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:57:30.000Z","79","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","2","instructionwidthtype-resnet50embedding-21288728","0.00018742158135864884","1","","1","1","0.00015725143289832007","0.0052546197041057644"
"fold_mipsel","logo ResNet50Embedding instructionwidth_type 16:42:40, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:56:10.000Z","79","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","2","instructionwidthtype-resnet50embedding-21288728","0.0000880989755387418","1","","0.9989403973509934","0.9989403973509934","0.004527974058338275","0.005586830903443874"
"fold_mips64el","logo ResNet50Embedding instructionwidth_type 16:42:40, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:54:51.000Z","78","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","2","instructionwidthtype-resnet50embedding-21288728","0.000097028590971604","1","","1","1","0.0002121349282734788","0.006034352584083251"
"fold_mips","logo ResNet50Embedding instructionwidth_type 16:42:40, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:53:34.000Z","75","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","2","instructionwidthtype-resnet50embedding-21288728","0.1741064488887787","1","","0.9918653576437588","0.9918653576437588","0.034754569575852656","0.005605257282175426"
"fold_m68k","logo ResNet50Embedding instructionwidth_type 16:42:40, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:52:19.000Z","73","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","2","instructionwidthtype-resnet50embedding-21288728","0.00010007496894104406","1","","0.19613636363636364","0.19613636363636364","3.8020985299262446","0.004845026139530789"
"fold_ia64","logo ResNet50Embedding instructionwidth_type 16:42:40, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:51:06.000Z","72","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","2","instructionwidthtype-resnet50embedding-21288728","0.00008824127871776","1","","0.007423756019261637","0.007423756019261637","4.865624739573552","0.003787774378080085"
"fold_i386","logo ResNet50Embedding instructionwidth_type 16:42:40, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:49:51.000Z","73","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","2","instructionwidthtype-resnet50embedding-21288728","0.000009341521035821644","1","","0.9502838128792328","0.9502838128792328","0.15074059790931643","0.004238157369339594"
"fold_hppa","logo ResNet50Embedding instructionwidth_type 16:42:40, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:48:34.000Z","75","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","2","instructionwidthtype-resnet50embedding-21288728","0.00004769659790326841","1","","0.9989648033126294","0.9989648033126294","0.006836479160579313","0.005159902818853343"
"fold_armhf","logo ResNet50Embedding instructionwidth_type 16:42:40, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:47:19.000Z","73","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","2","instructionwidthtype-resnet50embedding-21288728","0.00030644951038993895","1","","0.9827284105131414","0.9827284105131414","0.041531030623965695","0.0047014582173306755"
"fold_armel","logo ResNet50Embedding instructionwidth_type 16:42:40, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:46:08.000Z","70","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","2","instructionwidthtype-resnet50embedding-21288728","0.00008239519956987351","1","","0.9955","0.9955","0.009814043708632068","0.004200578240829474"
"fold_arm64","logo ResNet50Embedding instructionwidth_type 16:42:40, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:44:58.000Z","69","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","2","instructionwidthtype-resnet50embedding-21288728","0.000008753994734433945","1","","0.982948294829483","0.982948294829483","0.046524296776113805","0.005415603782516412"
"fold_amd64","logo ResNet50Embedding instructionwidth_type 16:42:40, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:43:48.000Z","68","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","2","instructionwidthtype-resnet50embedding-21288728","0.03557271137833595","1","","0.961749885478699","0.961749885478699","0.1631975954776441","0.005923856756741551"
"fold_alpha","logo ResNet50Embedding instructionwidth_type 16:42:40, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:42:40.000Z","67","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","2","instructionwidthtype-resnet50embedding-21288728","0.004254555329680443","1","","0.21128179299924452","0.21128179299924452","3.829802093051729","0.00484328277007615"
"overall_metrics","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:42:18.000Z","7","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","","","0.838508221380777","","","",""
"fold_x32","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:40:51.000Z","86","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.0000383181068173144","1","","0.9995210727969348","0.9995210727969348","0.0026124041116941735","0.006144176408714474"
"fold_sparc64","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:39:23.000Z","86","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.00006458660936914384","1","","0.997863247863248","0.997863247863248","0.006264108657398118","0.005803136894857894"
"fold_sparc","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:37:58.000Z","84","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.0004109960573259741","1","","0.9869477911646586","0.9869477911646586","0.03669815188130507","0.008213308704716106"
"fold_sh4","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:36:36.000Z","80","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.000765956356190145","1","","0.9922428330522766","0.9922428330522766","0.022344666300341487","0.008188483192782394"
"fold_s390x","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:35:14.000Z","80","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.00008444498962489888","1","","0.963256076879593","0.963256076879593","0.11486400115037602","0.007450118991382411"
"fold_s390","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:33:53.000Z","79","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.010641966946423054","1","","0.033113865220759105","0.033113865220759105","3.8854897522631986","0.006396232984309957"
"fold_riscv64","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:32:31.000Z","80","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.00003271118475822732","1","","0.9997747747747748","0.9997747747747748","0.0008299792579366892","0.005881682968968372"
"fold_ppc64el","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:31:07.000Z","82","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.000003963678864238318","1","","0.9988646040306556","0.9988646040306556","0.0046340572054240125","0.006615398855952542"
"fold_ppc64","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:29:44.000Z","82","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.0006081598694436252","1","","0.9474055771267208","0.9474055771267208","0.14567465335130692","0.00641248471440368"
"fold_powerpcspe","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:28:21.000Z","81","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.0007666281890124083","1","","1","1","0.000027922591382981232","0.006666227991970266"
"fold_powerpc","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:27:01.000Z","79","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.00013254025543574244","1","","1","1","0.0003622743523712352","0.007591131957534376"
"fold_mipsel","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:25:41.000Z","78","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.009517534635961056","1","","0.976953642384106","0.976953642384106","0.0675797331288962","0.006906960122515325"
"fold_mips64el","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:24:24.000Z","76","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.00008427760621998459","1","","0.9039888682745826","0.9039888682745826","0.27564082524793987","0.007729331532786264"
"fold_mips","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:23:09.000Z","74","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.0032793909776955843","1","","0.9408134642356242","0.9408134642356242","0.18292115415845597","0.005967606032828038"
"fold_m68k","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:21:54.000Z","73","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","1.8877793550491333","1","","0.4590909090909091","0.4590909090909091","1.699168739111527","0.007886616453546599"
"fold_ia64","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:20:41.000Z","72","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.00026782366330735385","1","","0.2819020866773676","0.2819020866773676","3.095967338635371","0.005313224820028624"
"fold_i386","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:19:28.000Z","71","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.00013845997455064207","1","","0.9340379722059112","0.9340379722059112","0.22424482250353325","0.006417141452867838"
"fold_hppa","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:18:17.000Z","70","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.00004627035013982095","1","","1","1","0.00017073247885204373","0.007814936368567517"
"fold_armhf","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:17:06.000Z","69","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.00026179393171332777","1","","0.9944931163954944","0.9944931163954944","0.013168573379516602","0.007139071226186657"
"fold_armel","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:15:56.000Z","68","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.0012950173113495111","1","","0.99975","0.99975","0.002728891977976818","0.007714528246688913"
"fold_arm64","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:14:46.000Z","68","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.00010020293848356232","1","","0.9895489548954896","0.9895489548954896","0.025849297282228803","0.0068225337806036585"
"fold_amd64","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:13:38.000Z","66","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.00003392081998754293","1","","0.9871736142922584","0.9871736142922584","0.040898600734510474","0.006547314854055716"
"fold_alpha","logo ResNet50Embedding instructionwidth_type 16:11:12, 18-03-2025","idun-07-10","finished","-","","","2025-03-18T15:11:12.000Z","144","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","128","1024","2","256","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","LOGO_architecture_wandb","1","instructionwidthtype-resnet50embedding-21288728","0.0025168557185679674","1","","0.23319063208259885","0.23319063208259885","18.68892068711538","0.006489693767218914"