"Name","Hostname","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.input_length","model.params.num_classes","target_feature","testing_data.name","testing_data.params.dataset_path","testing_data.params.feature_csv_path","testing_data.params.file_byte_read_limit","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.length","validator.name","validator.seed","validator.wandb_project_name","epoch","instance_count_6502","instance_count_68HC08","instance_count_68HC11","instance_count_ARC32eb","instance_count_ARC32el","instance_count_ARM64","instance_count_ARMeb","instance_count_ARMel","instance_count_ARMhf","instance_count_ARcompact","instance_count_Alpha","instance_count_AxisCris","instance_count_Blackfin","instance_count_CLIPPER","instance_count_CompactRISC","instance_count_Epiphany","instance_count_FR30","instance_count_HP-PA","instance_count_IA-64","instance_count_IQ2000","instance_count_M32C","instance_count_M68k","instance_count_M88k","instance_count_MCore","instance_count_MIPSeb","instance_count_MIPSel","instance_count_MMIX","instance_count_MN10300","instance_count_MSP430","instance_count_Mico32","instance_count_MicroBlaze","instance_count_NDS32","instance_count_NIOS-II","instance_count_PIC24","instance_count_PPCeb","instance_count_PPCel","instance_count_RISC-V","instance_count_RL78","instance_count_ROMP","instance_count_RX","instance_count_S-390","instance_count_SPARC","instance_count_SuperH","instance_count_V850","instance_count_VAX","instance_count_X86","instance_count_X86-64","instance_count_XtensaEB","instance_count_Z80","test_accuracy","test_accuracy_6502","test_accuracy_68HC08","test_accuracy_68HC11","test_accuracy_ARC32eb","test_accuracy_ARC32el","test_accuracy_ARM64","test_accuracy_ARMeb","test_accuracy_ARMel","test_accuracy_ARMhf","test_accuracy_ARcompact","test_accuracy_Alpha","test_accuracy_AxisCris","test_accuracy_Blackfin","test_accuracy_CLIPPER","test_accuracy_CompactRISC","test_accuracy_Epiphany","test_accuracy_FR30","test_accuracy_HP-PA","test_accuracy_IA-64","test_accuracy_IQ2000","test_accuracy_M32C","test_accuracy_M68k","test_accuracy_M88k","test_accuracy_MCore","test_accuracy_MIPSeb","test_accuracy_MIPSel","test_accuracy_MMIX","test_accuracy_MN10300","test_accuracy_MSP430","test_accuracy_Mico32","test_accuracy_MicroBlaze","test_accuracy_NDS32","test_accuracy_NIOS-II","test_accuracy_PIC24","test_accuracy_PPCeb","test_accuracy_PPCel","test_accuracy_RISC-V","test_accuracy_RL78","test_accuracy_ROMP","test_accuracy_RX","test_accuracy_S-390","test_accuracy_SPARC","test_accuracy_SuperH","test_accuracy_V850","test_accuracy_VAX","test_accuracy_X86","test_accuracy_X86-64","test_accuracy_XtensaEB","test_accuracy_Z80","test_loss","train_loss"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:45:17.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","","train_test_separate_datasets","3","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","0.5147058823529411","1","0","0","0","1","1","1","1","1","0","1","0","0","0","0","0","0","1","1","","1","0","1","1","1","1","1","","0","1","1","0","1","1","1","1","1","","0","1","1","0","1","0","0","1","1","0","0","2.678774833679199","0.03272006686980198"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:44:55.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","","train_test_separate_datasets","2","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","0.5588235294117647","1","0","1","1","1","1","1","1","1","1","1","0","0","0","1","0","0","1","1","","1","0","1","1","1","1","1","","0","1","1","1","1","0","1","1","1","","0","1","1","0","0","0","1","1","1","0","0","2.588399291038513","0.03211590726474778"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:44:30.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","","train_test_separate_datasets","1","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","0.4852941176470588","0","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","0","1","1","","1","0","1","1","1","1","1","","0","1","1","0","1","1","1","1","1","","0","1","1","0","1","0","0","1","1","0","0","2.2984246611595154","0.03446641712677068"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:44:05.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","512","2","instructionwidth_type","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","5","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","0.6029411764705882","0","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0","1","1","1","","0","1","1","1","1","1","1","","0","1","1","1","1","1","1","1","1","","1","0","1","1","1","1","1","1","1","1","0","2.7863606214523315","0.009707237111547131"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:43:39.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","512","2","instructionwidth_type","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","4","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","0.5","0","0","0","0","0","1","0","1","1","0","1","1","0","0","0","0","1","1","0","","0","1","1","1","1","1","1","","0","1","1","1","1","1","1","1","1","","0","0","1","1","1","0","1","1","1","0","0","8.369755029678345","0.0152631747018903"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:43:09.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","512","2","instructionwidth_type","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","3","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","0.5882352941176471","0","0","0","1","0","1","1","1","1","0","1","1","1","0","0","0","1","1","1","","0","1","1","1","1","1","1","","0","1","1","1","1","1","1","1","1","","1","0","1","1","1","1","1","1","1","0","1","2.725367195904255","0.008342275280540972"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:42:42.000Z","19","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","512","2","instructionwidth_type","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","2","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","0.5588235294117647","0","0","0","1","0","1","1","1","1","0","1","1","0","0","0","0","1","1","1","","0","1","0","1","1","1","0","","0","1","1","0","1","1","1","1","1","","1","0","1","1","1","1","1","1","1","0","0","3.4083237648010254","0.025518036017869807"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:42:15.000Z","19","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","512","2","instructionwidth_type","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","1","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","0.5588235294117647","1","0","0","0","1","1","1","1","1","0","1","1","0","0","0","0","0","1","1","","0","1","1","1","1","1","1","","0","1","1","1","1","1","1","1","1","","1","0","1","1","1","0","1","1","1","0","1","1.9469337463378904","0.028785356126261537"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:41:48.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","5","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","0.5441176470588235","0","0","1","0","1","0","1","1","1","0","1","0","0","1","1","0","1","1","0","","0","0","1","1","1","1","1","","0","1","1","0","1","1","1","1","1","","0","1","1","1","1","0","0","1","1","0","0","3.020354390144348","0.045531809299743306"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:41:24.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","4","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","0.4852941176470588","0","0","1","0","0","1","1","1","1","0","1","1","0","0","0","0","1","1","0","","0","0","1","1","1","1","1","","0","1","1","0","1","1","1","1","1","","0","1","1","1","1","0","0","1","1","0","0","3.338021755218506","0.044937277315838395"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:40:59.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","3","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","0.5294117647058824","1","0","1","0","1","1","1","1","1","0","1","0","0","0","0","0","1","1","0","","0","0","1","1","1","1","1","","0","1","1","0","1","1","1","1","1","","0","1","1","1","1","0","0","1","1","0","0","3.450950860977173","0.0506944825940411"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:40:34.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","2","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","0.4705882352941176","1","0","1","0","0","0","1","1","1","0","1","1","0","0","0","0","1","1","0","","0","0","1","1","1","1","1","","0","1","1","0","1","0","1","1","1","","0","0","1","1","1","0","0","1","1","0","0","2.889133334159851","0.04260067985339882"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:40:07.000Z","19","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","1","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","0.5294117647058824","1","1","1","0","0","1","1","1","1","0","1","0","0","0","0","0","1","1","1","","0","0","1","1","1","1","1","","0","1","1","0","1","1","1","1","1","","0","1","1","1","1","0","0","1","1","0","1","1.050046294927597","0.04831572202538813"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:38:51.000Z","68","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","train_test_separate_datasets","5","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.7551020408163265","0","0","0","1","0","1","0","1","1","1","1","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1.0860576629638672","0.0029132588825181585"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:37:39.000Z","64","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","train_test_separate_datasets","4","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.7959183673469388","1","0","0","1","1","1","0","1","1","1","1","1","1","0","1","1","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1.308552622795105","0.0037660976817699074"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:36:18.000Z","71","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","train_test_separate_datasets","3","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.8367346938775511","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0.6739326119422913","0.004201837282616865"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:35:06.000Z","64","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","train_test_separate_datasets","2","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.7755102040816326","1","0","0","1","0","1","0","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","0","1","1.063589334487915","0.0029069082444335716"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:33:51.000Z","66","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","1024","train_test_separate_datasets","1","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.8367346938775511","1","0","0","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1.1881887912750244","0.004981166329222671"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:32:44.000Z","59","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","","train_test_separate_datasets","5","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.7551020408163265","1","0","0","1","1","1","0","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","1","1","0","1","0","1","0","0","1","1","1","1","1","1","1","0.7198997735977173","0.02587281187351658"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:31:32.000Z","63","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","","train_test_separate_datasets","4","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.7142857142857143","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","0","1","1","1","1","1","1","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","1","1","1","1","0","1","0.7398474812507629","0.027582100231353254"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:30:22.000Z","61","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","","train_test_separate_datasets","3","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.673469387755102","1","0","0","1","1","1","0","1","1","0","1","1","1","0","0","0","1","1","1","0","1","0","1","1","1","1","1","1","0","1","0","0","0","0","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","0.9605900645256042","0.02911412942382926"
