"Name","Hostname","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.input_length","model.params.num_classes","target_feature","testing_data.name","testing_data.params.dataset_path","testing_data.params.feature_csv_path","testing_data.params.file_byte_read_limit","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.length","validator.name","validator.seed","validator.wandb_project_name","epoch","instance_count_6502","instance_count_68HC08","instance_count_68HC11","instance_count_ARC32eb","instance_count_ARC32el","instance_count_ARM64","instance_count_ARMeb","instance_count_ARMel","instance_count_ARMhf","instance_count_ARcompact","instance_count_Alpha","instance_count_AxisCris","instance_count_Blackfin","instance_count_CLIPPER","instance_count_CompactRISC","instance_count_Epiphany","instance_count_FR30","instance_count_HP-PA","instance_count_IA-64","instance_count_IQ2000","instance_count_M32C","instance_count_M68k","instance_count_M88k","instance_count_MCore","instance_count_MIPSeb","instance_count_MIPSel","instance_count_MMIX","instance_count_MN10300","instance_count_MSP430","instance_count_Mico32","instance_count_MicroBlaze","instance_count_NDS32","instance_count_NIOS-II","instance_count_PIC24","instance_count_PPCeb","instance_count_PPCel","instance_count_RISC-V","instance_count_RL78","instance_count_ROMP","instance_count_RX","instance_count_S-390","instance_count_SPARC","instance_count_SuperH","instance_count_V850","instance_count_VAX","instance_count_X86","instance_count_X86-64","instance_count_XtensaEB","instance_count_Z80","test_accuracy","test_accuracy_6502","test_accuracy_68HC08","test_accuracy_68HC11","test_accuracy_ARC32eb","test_accuracy_ARC32el","test_accuracy_ARM64","test_accuracy_ARMeb","test_accuracy_ARMel","test_accuracy_ARMhf","test_accuracy_ARcompact","test_accuracy_Alpha","test_accuracy_AxisCris","test_accuracy_Blackfin","test_accuracy_CLIPPER","test_accuracy_CompactRISC","test_accuracy_Epiphany","test_accuracy_FR30","test_accuracy_HP-PA","test_accuracy_IA-64","test_accuracy_IQ2000","test_accuracy_M32C","test_accuracy_M68k","test_accuracy_M88k","test_accuracy_MCore","test_accuracy_MIPSeb","test_accuracy_MIPSel","test_accuracy_MMIX","test_accuracy_MN10300","test_accuracy_MSP430","test_accuracy_Mico32","test_accuracy_MicroBlaze","test_accuracy_NDS32","test_accuracy_NIOS-II","test_accuracy_PIC24","test_accuracy_PPCeb","test_accuracy_PPCel","test_accuracy_RISC-V","test_accuracy_RL78","test_accuracy_ROMP","test_accuracy_RX","test_accuracy_S-390","test_accuracy_SPARC","test_accuracy_SuperH","test_accuracy_V850","test_accuracy_VAX","test_accuracy_X86","test_accuracy_X86-64","test_accuracy_XtensaEB","test_accuracy_Z80","test_loss","train_loss"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:29:16.000Z","58","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","","train_test_separate_datasets","2","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.7142857142857143","1","0","0","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","0","0","0","1","1","1","1","1","1","0","1","0","1","0","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","0.8952229619026184","0.026842962015958937"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:28:05.000Z","62","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","1024","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","","train_test_separate_datasets","1","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.7346938775510204","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","0","0","1","1","1","0","1","1","1","0","0","1","1","0","1","0","1","0","0","1","1","1","1","1","0","1","0.9413195252418518","0.024366291334256825"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:27:41.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","5","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.8571428571428571","1","1","0","1","0","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0.9892536997795104","0.007714114757567408"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:27:17.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","4","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.8163265306122449","1","0","0","1","0","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1.2247618436813354","0.009201508047685516"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:26:53.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","3","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.7959183673469388","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","0","1","1","1","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1.3425084352493286","0.012489368829372342"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:26:29.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","2","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.8163265306122449","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1.0369952917099","0.013331594518254691"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:26:03.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","1","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.7346938775510204","1","0","0","0","0","1","1","1","1","0","1","1","1","1","1","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1.3320200443267822","0.02310115829188901"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:25:37.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","","train_test_separate_datasets","5","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.7755102040816326","1","0","0","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1","0","1","1","1","1","0","1","0.7174060344696045","0.033519393639368955"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:25:13.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","","train_test_separate_datasets","4","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.7551020408163265","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","0","1","0","1","0","1","1","1","1","0","1","0.99247008562088","0.03570506190658654"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:24:48.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","","train_test_separate_datasets","3","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.7551020408163265","1","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1","0","1","1","1","1","0","1","0.8602185845375061","0.031719610123934816"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:24:24.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","","train_test_separate_datasets","2","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.7959183673469388","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1","1","1","1","1","1","0","1","0.7287476062774658","0.04601634603589168"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:23:57.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","","train_test_separate_datasets","1","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.7346938775510204","1","0","0","1","1","1","1","1","1","0","1","1","1","0","0","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","0","1","0","1","1","1","1","1","1","0","1","0.8320712447166443","0.048338728297088365"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:23:29.000Z","19","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","512","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","5","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.8163265306122449","0","1","0","1","0","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1.0867905616760254","0.011080133498764548"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:23:04.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","512","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","4","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.8571428571428571","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0.53889399766922","0.010366676332050871"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:22:37.000Z","19","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","512","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","3","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.8163265306122449","1","0","0","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1.2246025800704956","0.007037869211655913"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:22:11.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","512","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","2","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.8163265306122449","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","0","1","1","1","1","1","1","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1.1218258142471311","0.01620038587167354"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:21:47.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","512","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","1","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.6530612244897959","1","0","0","0","0","1","1","1","1","0","1","1","0","1","0","0","0","1","0","1","0","1","1","1","1","1","1","0","1","1","1","0","0","1","1","1","1","1","1","0","1","1","1","1","0","1","1","0","1","1.8488454818725584","0.019347294863140945"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:21:24.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","5","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.7551020408163265","1","0","0","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","0","1","1","0","1","1","0","1","0.829211950302124","0.03946796190471409"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:20:59.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","4","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.7551020408163265","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","0","1","1","0","1","1","0","1","1.3398107290267944","0.04659406773712758"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:20:34.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","3","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.7551020408163265","1","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","0","0","1","1","0","1","1","0","1","0.8058106303215027","0.05883847228391992"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:20:08.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","2","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.7755102040816326","1","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","0","1","1","0","1","1.6496485471725464","0.036087068648716435"
"train_test_separate_datasets","idun-06-02","finished","-","","","2025-04-09T13:17:58.000Z","115","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","endianness","CpuRecDataset","cpu_rec/cpu_rec_corpus","cpu_rec-features.csv","512","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","train_test_separate_datasets","1","cpurec-all-21479588","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.7346938775510204","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","0","1","1","0","1","1","0","1","2.01710844039917","0.03886821665844754"